사업장명,도로명주소,지번주소,동,전화번호,업태구분명,영업상태명,인허가일자,업종,착한업소,사랑상품권,위생등급,행정처분,latitude,longitude,가격
추억이닭,서울특별시 광진구 자양로26길 32 (구의동),서울특별시 광진구 구의동 248-11번지,구의동,,호프/통닭,영업/정상,2019-10-02,일반음식점,미등록,가능,,없음,37.5413776,127.0856556,15000
맛있는초밥집,"서울특별시 광진구 용마산로 174, 상가동 1층 107호 (중곡동, 에스케이아파트)",서울특별시 광진구 중곡동 292 에스케이아파트1층107호,중곡동,,일식,영업/정상,2019-10-14,일반음식점,미등록,가능,,없음,37.5688959,127.0864699,18500
본전,"서울특별시 광진구 영화사로 75-1, 1층 (구의동)",서울특별시 광진구 구의동 16-19 1층,구의동,,분식,영업/정상,2019-10-18,일반음식점,미등록,불가능,,없음,37.5546521,127.0944296,20250
소풍,"서울특별시 광진구 자양로45길 13, 1층 (구의동, 영덕주택)",서울특별시 광진구 구의동 52-9 영덕주택,구의동,02 4559292,한식,영업/정상,2019-10-30,일반음식점,미등록,가능,,없음,37.5518633,127.0912202,6625
개미식당,"서울특별시 광진구 동일로 78, 1층 (자양동)",서울특별시 광진구 자양동 251-76번지 1층,자양동,,한식,영업/정상,2019-11-05,일반음식점,미등록,가능,,없음,37.5395424,127.0628142,16750
우리할매,"서울특별시 광진구 자양로15길 72, 1층 (자양동)",서울특별시 광진구 자양동 612-39번지 1층,자양동,,한식,영업/정상,2019-11-07,일반음식점,미등록,가능,,없음,37.5351477,127.0797923,8250
그릴드 패티,"서울특별시 광진구 면목로 25, 비아트리체빌딩 1층 (군자동)",서울특별시 광진구 군자동 48-49 비아트리체빌딩1층,군자동,,호프/통닭,영업/정상,2019-11-28,일반음식점,미등록,불가능,,없음,37.5564433,127.0759117,8400
에스프레소바시,"서울특별시 광진구 아차산로 345, 1층 123,124,134호 (자양동, 래미안프리미어팰리스)",서울특별시 광진구 자양동 859 래미안프리미어팰리스,자양동,234253532,기타,영업/정상,2019-12-13,일반음식점,미등록,가능,,없음,37.5377677,127.08118,5100
남한강 추어탕,"서울특별시 광진구 아차산로 297, 1층 (자양동)",서울특별시 광진구 자양동 226-6,자양동,,한식,영업/정상,2019-12-17,일반음식점,미등록,불가능,,있음,37.5385584,127.076234,10500
빨강이,"서울특별시 광진구 뚝섬로30길 49, 1층 (자양동)",서울특별시 광진구 자양동 553-263 1층,자양동,,분식,영업/정상,2019-03-11,일반음식점,미등록,불가능,,있음,37.5343146,127.0676302,9125
명동홍두깨칼국수,"서울특별시 광진구 긴고랑로11길 11, 제일시장 1층 21,24,31,35,39호 (중곡동)","서울특별시 광진구 중곡동 229-5번지 제일시장21,24,31,35,39호 ",중곡동,,분식,영업/정상,2020-01-02,일반음식점,미등록,가능,,없음,37.5639179,127.0813137,5125
멕시칼리,"서울특별시 광진구 능동로36길 181, 1층 101호 (능동, 코지빌)",서울특별시 광진구 능동 256-8 코지빌 101호,능동,7076231707,"외국음식전문점(인도,태국등)",영업/정상,2020-01-02,일반음식점,미등록,불가능,,없음,37.552744,127.0883819,12300
화성기무한리필샤브샤브,"서울특별시 광진구 아차산로29길 44, 2층 (화양동)",서울특별시 광진구 화양동 9-50번지 2층,화양동,,중국식,영업/정상,2020-01-08,일반음식점,미등록,불가능,,있음,37.5426884,127.069118,9900
이수전,"서울특별시 광진구 천호대로127길 16, 1층 103호 (중곡동)",서울특별시 광진구 중곡동 115-1,중곡동,,한식,영업/정상,2020-01-29,일반음식점,미등록,가능,,없음,37.5535536,127.0896951,16500
고기검객,"서울특별시 광진구 영화사로 40, 1층 (중곡동)",서울특별시 광진구 중곡동 89-10번지 1층,중곡동,,한식,영업/정상,2020-01-31,일반음식점,미등록,가능,,없음,37.5563249,127.0910483,13750
시홍쓰,"서울특별시 광진구 능동로17길 5, 1층 3호 (화양동)",서울특별시 광진구 화양동 94-1번지,화양동,,중국식,영업/정상,2020-04-10,일반음식점,미등록,가능,,없음,37.5460588,127.0730113,11125
비엔나227 건대스타시티직영점,"서울특별시 광진구 능동로 92, 롯데백화점 스타시티스타존 2층 203호 (자양동)",서울특별시 광진구 자양동 227-342 롯데백화점 203호,자양동,02 456 1683,기타,영업/정상,2020-04-14,일반음식점,미등록,가능,,있음,37.5387882,127.0711369,5000
와꼬,"서울특별시 광진구 구의강변로 90, 2층 (구의동)",서울특별시 광진구 구의동 214-11 2층,구의동,,일식,영업/정상,2020-04-17,일반음식점,미등록,가능,,없음,37.5384927,127.0941367,21500
백쉐프초밥가게,"서울특별시 광진구 광나루로 410, KCC파크타운 1층 111호 (화양동)",서울특별시 광진구 화양동 527번지 KCC파크타운 111호,화양동,02 456 1463,일식,영업/정상,2020-04-21,일반음식점,미등록,불가능,,없음,37.5466501,127.075044,10125
도시바다,"서울특별시 광진구 아차산로 451, 지하1층 비1~4호 (구의동, 세림리오빌아파트)",서울특별시 광진구 구의동 659번지 세림리오빌아파트 제지1층비1~4호,구의동,,일식,영업/정상,2020-04-28,일반음식점,미등록,가능,,없음,37.5388458,127.0908482,55750
이가네 맛집,"서울특별시 광진구 동일로24길 24, 1층 (화양동)",서울특별시 광진구 화양동 44-77 1층,화양동,,기타,영업/정상,2020-05-21,일반음식점,미등록,불가능,,있음,37.5436266,127.0664366,10500
폰버거,"서울특별시 광진구 동일로24길 23, 1층 (화양동)",서울특별시 광진구 화양동 37-22 1층,화양동,,기타,영업/정상,2020-05-21,일반음식점,미등록,불가능,,있음,37.5437845,127.06653,7900
고랑포구,"서울특별시 광진구 긴고랑로 45, 1층 (중곡동)",서울특별시 광진구 중곡동 241-58번지,중곡동,,일식,영업/정상,2020-05-27,일반음식점,미등록,가능,,없음,37.5628333,127.0813548,20000
그리운떡볶이,"서울특별시 광진구 뚝섬로52나길 1, 인재학원 1층 (자양동)",서울특별시 광진구 자양동 637-3 인재학원,자양동,,경양식,영업/정상,2020-06-01,일반음식점,미등록,가능,,있음,37.5308818,127.0793013,2200
특수부위전문 장군집,"서울특별시 광진구 군자로 182, 1층 (군자동)",서울특별시 광진구 군자동 476-1 1층,군자동,,기타,영업/정상,2020-06-16,일반음식점,미등록,불가능,,있음,37.5566891,127.0782628,27000
참숯나라 갈비마을,"서울특별시 광진구 동일로60길 49, 1층 (군자동)",서울특별시 광진구 군자동 467-13 1층,군자동,02   4985752,한식,영업/정상,2020-06-29,일반음식점,미등록,가능,,없음,37.5577603,127.0761045,22250
아차산흑돼지,"서울특별시 광진구 영화사로 11, 1층 (중곡동)",서울특별시 광진구 중곡동 78-34,중곡동,02 8246804,한식,영업/정상,2020-07-03,일반음식점,미등록,불가능,,없음,37.5582135,127.0888874,21500
신성소머리 수구레전문,"서울특별시 광진구 용마산로6길 13, 1층 (중곡동)",서울특별시 광진구 중곡동 79-23 1층,중곡동,02 454 7658,한식,영업/정상,2020-07-16,일반음식점,미등록,불가능,,없음,37.5574942,127.0887775,33750
만초밥,"서울특별시 광진구 자양로43길 28, 지1층 (구의동)",서울특별시 광진구 구의동 52-7,구의동,,일식,영업/정상,2020-07-28,일반음식점,미등록,가능,,없음,37.5519191,127.0907129,22500
37.5광진점,"서울특별시 광진구 아차산로76가길 5, 1층 (광장동)",서울특별시 광진구 광장동 322-6,광장동,02  453 3705,기타,영업/정상,2020-08-03,일반음식점,미등록,가능,,없음,37.5471989,127.1076351,16450
두남,"서울특별시 광진구 아차산로31길 17, 1,2층 (화양동)","서울특별시 광진구 화양동 9-16 1,2층 ",화양동,,한식,영업/정상,2020-08-07,일반음식점,미등록,불가능,,없음,37.5418818,127.0695377,21250
흠향원쌀국수,"서울특별시 광진구 동일로20길 72, 1층 (자양동)",서울특별시 광진구 자양동 9-31 1층,자양동,,중국식,영업/정상,2020-08-11,일반음식점,미등록,가능,,없음,37.5402264,127.0674052,9000
101호 술집,"서울특별시 광진구 면목로 121, 1층 101호 (중곡동)",서울특별시 광진구 중곡동 231-48 1층101호,중곡동,,일식,영업/정상,2020-08-18,일반음식점,미등록,불가능,,없음,37.5644787,127.0802751,18000
하리,"서울특별시 광진구 동일로22길 52, 지하1층 (화양동)",서울특별시 광진구 화양동 48-20,화양동,,정종/대포집/소주방,영업/정상,2020-08-21,일반음식점,미등록,불가능,,있음,37.5416702,127.0670618,47250
재즈라운지,"서울특별시 광진구 능동로19길 7-6, 1층 (화양동)",서울특별시 광진구 화양동 111-25,화양동,,기타,영업/정상,2020-08-26,일반음식점,미등록,가능,,없음,37.5467512,127.0731373,16000
아차산 짝갈비,"서울특별시 광진구 천호대로127길 16, 1층 104호 (중곡동)",서울특별시 광진구 중곡동 115-1,중곡동,,일식,영업/정상,2020-08-27,일반음식점,미등록,불가능,,없음,37.5535536,127.0896951,50000
천미식당,"서울특별시 광진구 능동로3길 5, 성수현대종합상가 1층 106,107,108,109호 (자양동)",서울특별시 광진구 자양동 829,자양동,,중국식,영업/정상,2020-09-15,일반음식점,미등록,가능,,없음,37.533088,127.0668267,6500
로버커피바,"서울특별시 광진구 자양번영로 19, 1층 (자양동)",서울특별시 광진구 자양동 584-5,자양동,,기타,영업/정상,2020-09-29,일반음식점,미등록,가능,,없음,37.5313889,127.0749046,4666
면곡튀김,"서울특별시 광진구 답십리로78길 19, 1층 (중곡동)",서울특별시 광진구 중곡동 567-4 1층,중곡동,,분식,영업/정상,2020-10-15,일반음식점,미등록,가능,,없음,37.5706964,127.0814207,2875
신선술집 도원,"서울특별시 광진구 아차산로33길 33, 2,3층 (화양동)","서울특별시 광진구 화양동 8-19 2,3층 ",화양동,,한식,영업/정상,2020-10-19,일반음식점,미등록,불가능,,없음,37.5417756,127.0704015,14900
옥이네수산,"서울특별시 광진구 자양로 247, 고광빌딩 1층 101호 (구의동)",서울특별시 광진구 구의동 79-8 고광빌딩,구의동,,일식,영업/정상,2020-10-21,일반음식점,미등록,가능,,없음,37.548653,127.0888431,38500
아차산닭도리탕,"서울특별시 광진구 자양로45길 11, 1층 103호 (구의동, 삼성하이츠빌)",서울특별시 광진구 구의동 55-1 삼성하이츠빌103호,구의동,,한식,영업/정상,2020-10-27,일반음식점,미등록,불가능,,없음,37.5516373,127.0913296,29666
늘조은한우 구의직영점,"서울특별시 광진구 아차산로 355, 타워더모스트광진아크로텔 1층 103,104호 (자양동)","서울특별시 광진구 자양동 779 타워더모스트광진아크로텔103,104호 ",자양동,02 20244422,한식,영업/정상,2020-10-29,일반음식점,미등록,불가능,,없음,37.5375333,127.082184,99500
술쟁이두번째이야기,"서울특별시 광진구 아차산로33길 24, 2층 (화양동)",서울특별시 광진구 화양동 5-50,화양동,,호프/통닭,영업/정상,2020-10-30,일반음식점,미등록,불가능,,없음,37.5413413,127.0704352,13650
건대 내장탕,"서울특별시 광진구 동일로24길 93, 1층 (화양동)",서울특별시 광진구 화양동 11-16 1층,화양동,,한식,영업/정상,2020-11-24,일반음식점,미등록,불가능,,없음,37.5425842,127.0700978,22500
소풍,서울특별시 광진구 자양로43길 4 (구의동),서울특별시 광진구 구의동 55-17 1층,구의동,,한식,영업/정상,2020-12-08,일반음식점,미등록,가능,,없음,37.5511179,127.0912947,6625
체리커피,"서울특별시 광진구 능동로 284, 1,2층 (능동)","서울특별시 광진구 능동 282-1 1,2층 ",능동,,기타,영업/정상,2020-12-08,일반음식점,미등록,가능,,없음,37.5551353,127.0786842,5000
내몸에곤드레밥상방실언니,"서울특별시 광진구 자양로51길 32, 1층 101호 (중곡동, 청솔주택)",서울특별시 광진구 중곡동 110-27 청솔주택,중곡동,02 4588818,한식,영업/정상,2020-12-09,일반음식점,미등록,불가능,,없음,37.5542683,127.0921142,11500
스윗블랙,"서울특별시 광진구 천호대로111길 19, 1층 (중곡동)",서울특별시 광진구 중곡동 142-17 1층,중곡동,02  444 0441,경양식,영업/정상,2020-12-23,일반음식점,미등록,가능,,있음,37.5573507,127.0822691,4375
구영탄초밥,"서울특별시 광진구 능동로51길 26, 1층 (중곡동)",서울특별시 광진구 중곡동 172-32 1층,중곡동,,일식,영업/정상,2021-01-08,일반음식점,미등록,가능,,없음,37.5662967,127.0827911,19750
왕김밥,"서울특별시 광진구 아차산로 325, 1층 (자양동)",서울특별시 광진구 자양동 773-9 1층,자양동,,한식,영업/정상,2021-01-19,일반음식점,미등록,가능,,없음,37.5378736,127.079026,3750
이든한끼,"서울특별시 광진구 동일로30길 26, 1층 (화양동)",서울특별시 광진구 화양동 20-1,화양동,,한식,영업/정상,2021-02-22,일반음식점,미등록,가능,,없음,37.5475067,127.068599,8250
광진구 맛집,"서울특별시 광진구 군자로 140, 에이동 1층 (군자동)",서울특별시 광진구 군자동 65-3 에이동1층,군자동,,한식,영업/정상,2021-03-09,일반음식점,미등록,불가능,,없음,37.5540914,127.075049,11750
찐국수,"서울특별시 광진구 천호대로111길 50, 유진아트빌 1층 (중곡동)",서울특별시 광진구 중곡동 138-23 유진아트빌,중곡동,,분식,영업/정상,2021-03-15,일반음식점,미등록,불가능,,없음,37.5584252,127.0832111,7250
김파삼95,"서울특별시 광진구 능동로 382, 1층 (중곡동)",서울특별시 광진구 중곡동 31-25,중곡동,,한식,영업/정상,2021-03-24,일반음식점,미등록,가능,,없음,37.5632268,127.0830537,13725
정말맛있는족발,"서울특별시 광진구 자양로15길 79, 1층 (자양동)",서울특별시 광진구 자양동 621,자양동,,한식,영업/정상,2021-04-01,일반음식점,미등록,가능,,없음,37.5347851,127.0794444,22750
구의회시장,"서울특별시 광진구 구의로 22-1, 1층 (구의동)",서울특별시 광진구 구의동 220-59 1층,구의동,,한식,영업/정상,2021-04-05,일반음식점,미등록,불가능,,없음,37.5399198,127.0896913,34500
