사업장명,도로명주소,지번주소,전화번호,업태구분명,영업상태명,인허가일자,좌표정보(X),좌표정보(Y),업종,착한업소,사랑상품권,위생등급,행정처분,latitude,longitude
대명세탁소,"서울특별시 광진구 자양로48길 5 (구의동,지상1)",서울특별시 광진구 구의동 48-9 지상1 ,02 4441985,일반세탁업,영업/정상,1998-07-16,208105.044501479,449938.790671574,세탁업,미등록,불가능,,없음,37.5516811,127.0925103
엄마손세탁,서울특별시 광진구 자양로 212 (구의동),서울특별시 광진구 구의동 68-27 ,02 4479356,일반세탁업,영업/정상,1998-09-23,207582.487535708,449302.319465132,세탁업,미등록,불가능,,없음,37.5459509,127.0865902
C.F세탁소,서울특별시 광진구 아차산로 327-3 (자양동),서울특별시 광진구 자양동 773-7 ,02 4478596,일반세탁업,영업/정상,1999-04-09,206931.786858964,448414.002974679,세탁업,미등록,불가능,,없음,37.5379523,127.0792187
미도사,서울특별시 광진구 용마산로7길 66 (중곡동),서울특별시 광진구 중곡동 46-10 ,02 453 7321,일반세탁업,영업/정상,1999-07-26,207375.181129642,450879.992945818,세탁업,미등록,불가능,,없음,37.5601673,127.0842601
엄마손세탁,서울특별시 광진구 광장로 54 (광장동),서울특별시 광진구 광장동 258-3번지 ,0222019260,일반세탁업,영업/정상,2000-10-09,209050.451607422,449418.173694434,세탁업,미등록,불가능,,없음,37.5469816,127.1032028
제일세탁소,"서울특별시 광진구 아차산로42길 36, 1층 (자양동)",서울특별시 광진구 자양동 229-50 1층 ,02 4551937,일반세탁업,영업/정상,2003-02-26,206889.984602111,448190.903986765,세탁업,미등록,불가능,,없음,37.5359425,127.0787436
점보사,서울특별시 광진구 자양로18길 42 (구의동),서울특별시 광진구 구의동 246-2 ,02 4473565,일반세탁업,영업/정상,2003-02-26,207511.646265203,448397.65915706,세탁업,미등록,불가능,,없음,37.5378006,127.0857795
하나세탁,서울특별시 광진구 답십리로82길 18 (중곡동),서울특별시 광진구 중곡동 571-3 ,02 4323869,일반세탁업,영업/정상,2003-02-26,207219.856533093,452036.093818641,세탁업,미등록,불가능,,없음,37.5705848,127.0825134
현대세탁,서울특별시 광진구 뚝섬로23가길 12 (자양동),서울특별시 광진구 자양동 845-1 ,02 4624010,일반세탁업,영업/정상,2003-02-26,205722.748659126,448392.447859275,세탁업,미등록,불가능,,없음,37.5377663,127.0655388
극동세탁소,"서울특별시 광진구 아차산로 552 (광장동,극동쇼핑센타 2층 225호)",서울특별시 광진구 광장동 218-1 극동쇼핑센타 2층 225호 ,02 4461856,일반세탁업,영업/정상,2003-02-26,209138.04726487,448993.925426656,세탁업,미등록,가능,,없음,37.5431583,127.1041888
현대세탁소,"서울특별시 광진구 광나루로56길 29, 지하104호 (구의동, 프라임 중앙상가)",서울특별시 광진구 구의동 631-1 프라임 중앙상가 지하 104호 ,02 4557103,일반세탁업,영업/정상,2003-02-26,208558.286631653,448353.905156369,세탁업,미등록,가능,,없음,37.53739729999999,127.0976212
현대세탁소,"서울특별시 광진구 광나루로56길 32, 405호 (구의동, 현대2단지 상가)",서울특별시 광진구 구의동 611번지 현대2단지 상가 405호 ,02 4560445,일반세탁업,영업/정상,2003-02-26,208403.746065593,448490.239179557,세탁업,미등록,가능,,없음,37.5386271,127.0958742
뉴월드세탁소,"서울특별시 광진구 뚝섬로52마길 60, 로얄동아아파트 상가동 105호 (자양동)",서울특별시 광진구 자양동 644 로얄동아아파트  상가동 105호,0222015351,일반세탁업,영업/정상,2003-02-26,207125.780302243,447331.904249819,세탁업,미등록,불가능,,없음,37.5282013,127.0814033
백영세탁소,"서울특별시 광진구 뚝섬로38길 8, 1층 102호 (자양동)",서울특별시 광진구 자양동 460-1 ,02 4463269,일반세탁업,영업/정상,2003-02-26,206355.911006032,447938.859614583,세탁업,미등록,불가능,,없음,37.5336754,127.0726989
현대세탁소,"서울특별시 광진구 능동로 172, 빌리브 인테라스 1층 111호 (화양동)",서울특별시 광진구 화양동 111-12 빌리브 인테라스 ,02 4571422,일반세탁업,영업/정상,2003-02-26,206469.210431409,449306.220747298,세탁업,미등록,가능,,없음,37.5459937,127.0737927
월풀 빨래방,서울특별시 광진구 자양로19길 75 (자양동),서울특별시 광진구 자양동 773-3 ,02 4585455,일반세탁업,영업/정상,2003-09-29,206940.962177975,448449.415577709,세탁업,미등록,불가능,,없음,37.5382713,127.0793229
에덴명품세탁,서울특별시 광진구 자양로23길 75 (구의동),서울특별시 광진구 구의동 635-1 ,02 4582766,일반세탁업,영업/정상,2003-11-13,207331.534670858,449052.586544458,세탁업,미등록,불가능,,없음,37.54370280000001,127.083748
백광사,서울특별시 광진구 천호대로127길 26 (중곡동),서울특별시 광진구 중곡동 114-29번지 ,02 4461157,일반세탁업,영업/정상,2003-12-26,207908.984819409,450172.569036282,세탁업,미등록,불가능,,없음,37.5537891,127.0902941
최신세탁소,서울특별시 광진구 능동로31길 8 (군자동),서울특별시 광진구 군자동 477-11번지 ,02 4674017,일반세탁업,영업/정상,2004-03-17,206836.163083065,450385.9014447,세탁업,미등록,불가능,,없음,37.5557197,127.078155
수현,서울특별시 광진구 광나루로52길 63-1 (구의동),서울특별시 광진구 구의동 219-33번지 ,02 4543445,일반세탁업,영업/정상,2004-04-21,208090.160613273,448608.592196248,세탁업,미등록,불가능,,없음,37.5396962,127.0923274
백조,서울특별시 광진구 천호대로118길 35 (능동),서울특별시 광진구 능동 249-37 ,02 4447560,일반세탁업,영업/정상,2004-05-21,207424.993801066,450097.213786603,세탁업,미등록,불가능,,없음,37.5531142,127.084816
삼성쉐르빌세탁소,서울특별시 광진구 광나루로40길 91 (구의동),서울특별시 광진구 구의동 222-52 ,02 4537379,일반세탁업,영업/정상,2005-02-24,207774.055904758,448718.202674056,세탁업,미등록,불가능,,없음,37.5406865,127.0887518
정다운 세탁소,서울특별시 광진구 천호대로125길 14 (중곡동),서울특별시 광진구 중곡동 117-21 ,02 4988831,일반세탁업,영업/정상,2005-07-18,207668.934367784,450303.550098993,세탁업,미등록,불가능,,없음,37.5549712,127.0875788
그린세탁소,"서울특별시 광진구 천호대로132길 39, 1층 101호 (구의동)",서울특별시 광진구 구의동 78-23 1층 101호,02  454 3540,일반세탁업,영업/정상,2005-09-07,207766.648386423,449668.036915447,세탁업,미등록,불가능,,없음,37.5492445,127.088678
영광세탁소,서울특별시 광진구 능동로 171 (화양동),서울특별시 광진구 화양동 111-206 ,02 4649424,일반세탁업,영업/정상,2005-10-10,206403.537573787,449318.862873716,세탁업,미등록,불가능,,없음,37.5461088,127.0732496
대한세탁소,"서울특별시 광진구 긴고랑로38길 8, 1층 (중곡동)",서울특별시 광진구 중곡동 84-1 ,02 4569168,일반세탁업,영업/정상,2005-10-19,207884.339717281,450697.051028843,세탁업,미등록,불가능,,없음,37.5585148,127.0900208
명품세탁,서울특별시 광진구 용마산로3길 24 (중곡동),서울특별시 광진구 중곡동 121-4번지 ,02 4557877,일반세탁업,영업/정상,2005-11-29,207588.414355309,450444.718227763,세탁업,미등록,불가능,,없음,37.5562438,127.086669
유엔씨,"서울특별시 광진구 자양로 204 (구의동,2층)",서울특별시 광진구 구의동 68-33 2층 ,02 4580428,일반세탁업,영업/정상,2006-04-13,207530.835968407,449244.85958882,세탁업,미등록,불가능,,없음,37.5454336,127.0860052
한세탁,"서울특별시 광진구 능동로24길 13 (능동,(1층))",서울특별시 광진구 능동 315-12 (1층) ,02 4461873,일반세탁업,영업/정상,2006-05-01,206787.599754467,449964.034339554,세탁업,미등록,불가능,,없음,37.5519191,127.0776015
명성세탁,"서울특별시 광진구 자양로28길 94 (구의동,(1층))",서울특별시 광진구 구의동 222-13번지 (1층) ,02 4553371,일반세탁업,영업/정상,2006-07-11,207827.976200362,448803.767788784,세탁업,미등록,불가능,,없음,37.541457,127.0893629
광양세탁소,"서울특별시 광진구 뚝섬로58길 68, 1층 (자양동)",서울특별시 광진구 자양동 667-8 ,02 4572005,일반세탁업,영업/정상,2006-08-24,207403.093794584,447472.327838321,세탁업,미등록,가능,,없음,37.5294643,127.084542
삼성웨딩크리닝,서울특별시 광진구 자양번영로 73 (자양동),서울특별시 광진구 자양동 227-326 ,,일반세탁업,영업/정상,2006-09-12,206676.188024649,448212.816663601,세탁업,미등록,불가능,,없음,37.5361416,127.0763249
엘리트세탁빨래방,서울특별시 광진구 자양로29길 3 (구의동),서울특별시 광진구 구의동 254-6번지 ,02 4545670,일반세탁업,영업/정상,2006-10-23,207395.259480872,449084.750200834,세탁업,미등록,불가능,,없음,37.5439921,127.0844694
건대빨래방,"서울특별시 광진구 능동로 120, 지하1층 107호 (화양동, 민자기숙사 )",서울특별시 광진구 화양동 1 ,0220146107,일반세탁업,영업/정상,2006-10-25,206445.881091692,448922.881688102,세탁업,미등록,불가능,,없음,37.5425408,127.0737253
그린월풀빨래방2호점,"서울특별시 광진구 영화사로3길 50-1, 1층 (중곡동)",서울특별시 광진구 중곡동 86-31 1층 ,02 4669388,일반세탁업,영업/정상,2006-11-15,208103.499150485,450646.604718533,세탁업,미등록,불가능,,없음,37.5580584,127.0925006
대신클리닝,"서울특별시 광진구 뚝섬로52길 30, 103,104호 (자양동)","서울특별시 광진구 자양동 596-8번지 103,104 ",0222018285,일반세탁업,영업/정상,2006-12-06,206896.739686909,447611.349613647,세탁업,미등록,불가능,,없음,37.5307208,127.0788147
일성사,"서울특별시 광진구 군자로12길 46 (군자동,(일성아파트상가102호))",서울특별시 광진구 군자동 99 (일성아파트상가102호) ,02 4669296,일반세탁업,영업/정상,2007-01-29,206348.177069053,449891.572134723,세탁업,미등록,불가능,,없음,37.5513161,127.0725996
아차산으뜸크리닝,"서울특별시 광진구 자양로 312 (구의동,(욱현빌딩 103호))",서울특별시 광진구 구의동 31-23 (욱현빌딩 103호) ,02 4571756,빨래방업,영업/정상,2007-02-06,208185.254777532,450096.88445853,세탁업,미등록,불가능,,없음,37.5531048,127.0934198
월풀세탁,"서울특별시 광진구 능동로7길 24, 1층 (자양동)",서울특별시 광진구 자양동 553-353 1층 ,02 4657882,일반세탁업,영업/정상,2007-06-11,205926.291077538,448333.853744155,세탁업,미등록,불가능,,없음,37.5372371,127.0678413
크린토피아 광진,"서울특별시 광진구 뚝섬로36길 67 (자양동,(1층))",서울특별시 광진구 자양동 491-5 (1층) ,02 4555877,일반세탁업,영업/정상,2007-06-14,206113.162317,447719.605601989,세탁업,미등록,불가능,,없음,37.5317016,127.0699506
이튼명품세탁소,"서울특별시 광진구 능동로 18 (자양동,이튼타워리버 3차 122호)",서울특별시 광진구 자양동 855 이튼타워리버 3차 122호 ,02   4667795,일반세탁업,영업/정상,2007-11-05,205945.98820137,447862.351973505,세탁업,미등록,불가능,,없음,37.5328765,127.0682422
센스 세탁소,"서울특별시 광진구 동일로24길 57, 1층 (화양동)",서울특별시 광진구 화양동 35-29 ,02  465 5106,일반세탁업,영업/정상,2008-02-22,205959.365778439,448998.281644077,세탁업,미등록,불가능,,없음,37.5432234,127.0682208
강변세탁소,서울특별시 광진구 아차산로76가길 11 (광장동),서울특별시 광진구 광장동 322-7번지 ,02  457 5847,일반세탁업,영업/정상,2008-05-09,209416.956231521,449424.233144176,세탁업,미등록,불가능,,없음,37.5470326,127.1073503
서울세탁소,서울특별시 광진구 자양로7길 18 (자양동),서울특별시 광진구 자양동 656-21 ,02  34370459,일반세탁업,영업/정상,2008-08-13,207330.147365073,447866.25902204,세탁업,미등록,불가능,,없음,37.5330141,127.0837206
삼성 세탁소,서울특별시 광진구 뚝섬로57길 58 (자양동),서울특별시 광진구 자양동 630-37 ,02  444 1923,일반세탁업,영업/정상,2008-10-21,207203.983181108,447991.261133361,세탁업,미등록,불가능,,없음,37.5341414,127.0822944
사계절세탁,"서울특별시 광진구 뚝섬로52길 40 (자양동,(102호))",서울특별시 광진구 자양동 595-8 (102호) ,02  447 3444,일반세탁업,영업/정상,2009-11-09,206879.866126385,447562.50009427,세탁업,미등록,불가능,,없음,37.5302807,127.0786234
매직 웨딩 세탁,"서울특별시 광진구 뚝섬로49길 12, 1층 (자양동)",서울특별시 광진구 자양동 618-42 1층 ,02  515 5787,일반세탁업,영업/정상,2010-08-20,206899.93584386,447863.20522029,세탁업,미등록,불가능,,없음,37.5329899,127.0788532
타워크린월드,"서울특별시 광진구 능동로 90, 지2층 (자양동, 더클래식500)",서울특별시 광진구 자양동 227-342 ,02  456 6436,일반세탁업,영업/정상,2010-11-11,206217.434726027,448506.218743834,세탁업,미등록,불가능,,없음,37.5387882,127.0711369
삼성사,서울특별시 광진구 광나루로40길 14 (구의동),서울특별시 광진구 구의동 230-23 ,02  446 1424,일반세탁업,영업/정상,2010-12-09,207821.617927383,449102.067126078,세탁업,미등록,불가능,,없음,37.5441447,127.0892941
조양세탁소,서울특별시 광진구 천호대로116길 22 (능동),서울특별시 광진구 능동 238-10번지 ,0204570924,빨래방업,영업/정상,2011-08-18,207328.759839594,450228.266052723,세탁업,미등록,불가능,,없음,37.5542956,127.0837283
씨에프(CF)세탁소,"서울특별시 광진구 동일로2길 46 (자양동,(1층))",서울특별시 광진구 자양동 57-75 (1층) ,,일반세탁업,영업/정상,2011-08-24,205474.021736376,448032.642640149,세탁업,미등록,불가능,,없음,37.534526,127.0627219
운동화의 품격,서울특별시 광진구 광나루로36길 38 (구의동),서울특별시 광진구 구의동 237-2 ,02  456 8121,일반세탁업,영업/정상,2012-10-23,207543.09644792,449011.039917604,세탁업,미등록,불가능,,없음,37.5433268,127.0861415
한림세탁소,"서울특별시 광진구 아차산로 229, 109호 (화양동, 한림오피스텔)",서울특별시 광진구 화양동 7-3번지 ,02  467 1767,일반세탁업,영업/정상,2013-01-14,206031.196548172,448731.099217371,세탁업,미등록,불가능,,없음,37.54081559999999,127.0690315
